issueDate,section,slot,eventName,slug,url,vuc,vtc,sectionSize,percentileVuc
2026-01-01,For Families,5,Special Choreographic Showcase 2026,your-post-holiday-reset-plan,https://tickets.cityplayhouse.ca/event/655:588/,28,30,5,0.4
2026-01-01,For Couples,1,"Free Craft & Taste Market Everything that makes winter feel warm will be here - local crafts, handmade treats, relaxed browsing.",your-post-holiday-reset-plan,https://www.facebook.com/events/777632218622747,40,45,5,0.9
2026-01-01,For Couples,2,REWIND at Fionn MacCool’s Dance night hits bring nostalgic fun and lively crowd.,your-post-holiday-reset-plan,https://www.facebook.com/Woodbridge.fionnmaccools,24,26,5,0.7
2026-01-01,For Couples,3,Vaughan Pop-Up Wedding Dress Sale,your-post-holiday-reset-plan,https://www.facebook.com/events/25069949092635074/,8,8,5,0.1
2026-01-01,For Couples,4,Stasera Chi Ride con Uccio – Live Italian Comedy Night,your-post-holiday-reset-plan,https://www.facebook.com/events/2562789127423148/,14,14,5,0.3
2026-01-01,For Couples,5,️ Psychic & Crystal Fair,your-post-holiday-reset-plan,https://www.facebook.com/events/1141025224882396,19,20,5,0.5
2026-01-01,For Golden Age Readers,1,"Tea Festival Discover global tea traditions through tastings, stories, and culture",your-post-holiday-reset-plan,https://www.facebook.com/events/920822983607501,18,20,5,0.7
2026-01-01,For Golden Age Readers,2,Beginner Basket Workshop Learn the basic art of basketry in this course for beginners.,your-post-holiday-reset-plan,https://www.facebook.com/BurrHouseSpinnersWeavers,13,13,5,0.4
2026-01-01,For Golden Age Readers,3,Retro Board Game Night,your-post-holiday-reset-plan,https://www.facebook.com/events/718068830943010,19,20,5,0.9
2026-01-01,For Golden Age Readers,4,‍♂️ Regulate and Restore Yoga,your-post-holiday-reset-plan,https://www.facebook.com/events/1876937989910806/1876937993244139/?active_tab=about,4,4,5,0.1
2026-01-01,For Golden Age Readers,5,Cooking with Diabetes,your-post-holiday-reset-plan,https://www.eventbrite.ca/e/cooking-with-diabetes-registration-1977032446267?aff=ebdssbdestsearch,13,13,5,0.4
2026-01-08,For Families,1,Ultimate Indoor Paintball Experience Canada's largest and best indoor paintball facility is open 365 days a year! Explore Fun!,7-family-picks-everyone-loves,https://www.sgtsplatters.com/youth-groups,31,33,5,0.3
2026-01-08,For Families,2,"Winter Showcase 2026 Big-stage dance, music, theatre, and local kids shine in one show.",7-family-picks-everyone-loves,https://tickets.cityplayhouse.ca/event/655:592/655:789/,50,51,5,0.9
2026-01-08,For Families,3,Gracie Barra Vaughan Grand Opening (FREE),7-family-picks-everyone-loves,https://allevents.in/vaughan/gracie-barra-vaughan-opening/100001977351136478,45,49,5,0.7
2026-01-08,For Families,4,️ FREE D&D Club - Bathurst Clark Library,7-family-picks-everyone-loves,https://allevents.in/vaughan/dandd-club-bathurst-clark-resource-library/100001978899407398,18,20,5,0.1
2026-01-08,For Families,5,Finally Here - Animaniacs: In Concert,7-family-picks-everyone-loves,https://flatomarkhamtheatre.ca/Online/default.asp?BOparam%3A%3AWScontent%3A%3AloadArticle%3A%3Apermalink=animaniacs&BOparam%3A%3AWScontent%3A%3AloadArticle%3A%3Acontext_id=,42,43,5,0.5
2026-01-08,For Couples,1,️ Love’n’Light – The Soul Café Live music evening with a soulful atmosphere - perfect for couples!,7-family-picks-everyone-loves,https://www.facebook.com/events/1859556698263969,38,38,4,0.875
2026-01-08,For Couples,2,"Malanka Nadiya 2026 An elegant Ukrainian Malanka celebration with a cocktail hour, midnight buffet, and open bar.",7-family-picks-everyone-loves,https://allevents.in/vaughan/malanka-nadiya-2026/200029047484159,9,9,4,0.125
2026-01-08,For Couples,4,️ Le Petit Chef - Immersive Dinner Show,7-family-picks-everyone-loves,https://www.instagram.com/le.petitchef/?hl=en,31,31,4,0.625
2026-01-08,For Couples,5,"Classic Albums Live: Bob Marley, Legend",7-family-picks-everyone-loves,https://www.rhcentre.ca/Online/default.asp,19,19,4,0.375
2026-01-08,For Golden Age Readers,1,"Intention Setting: Perfume & Candle Gift Set Workshop Create a custom perfume + soy candle in a calming, creative setting.",7-family-picks-everyone-loves,https://allevents.in/vaughan/intention-setting-and-gift-making-perfume-and-candle-gift-set-workshop/100001979209881033,11,12,5,0.3
2026-01-08,For Golden Age Readers,2,"All Stores That Offer Senior Discounts in Ontario in 2026 Seniors-exclusive discounts from retailers, grocery stores, fast food chains, and drugstores.",7-family-picks-everyone-loves,https://www.savvynewcanadians.com/what-stores-offer-senior-discounts-in-ontario/,56,59,5,0.9
2026-01-08,For Golden Age Readers,3,‍🍳 Fresh Handmade Pasta Making,7-family-picks-everyone-loves,https://allevents.in/vaughan/fresh-handmade-pasta-making-2-for-$95-%E2%80%A2-pasta-workshop/100001977785737381,14,15,5,0.5
2026-01-08,For Golden Age Readers,4,Aging Well Club,7-family-picks-everyone-loves,https://www.vaughanpl.info/programs/view/3346,8,8,5,0.1
2026-01-08,For Golden Age Readers,5,Puppy Yoga Vaughan,7-family-picks-everyone-loves,https://puppyyogastudio.ca/products/puppy-yoga-vaughan,27,28,5,0.7
2026-01-15,For Families,1,"Speaking With Power Kids’ confidence-building speaking session focused on clarity, presence, and expression. More Details",4-smart-picks-families-love,https://www.facebook.com/events/1540183060579743/,16,16,5,0.3
2026-01-15,For Families,2,"️3rd Youth Chess Festival Youth chess competition builds focus, strategy, confidence, and friendly sportsmanship.",4-smart-picks-families-love,https://www.facebook.com/events/3539092616232988/,15,15,5,0.1
2026-01-15,For Families,3,Ventastic Show,4-smart-picks-families-love,https://www.rhcentre.ca/online/default.asp?doWork%3A%3AWScontent%3A%3AloadArticle=Load&BOparam%3A%3AWScontent%3A%3AloadArticle%3A%3Aarticle_id=D0EE5F4B-4101-4451-97A4-D0A23743A64E,28,30,5,0.5
2026-01-15,For Families,4,Vaughan - Parent and Child Cooking Class,4-smart-picks-families-love,https://thechefupstairs.com/products/vaughan-parent-and-child-cooking-class-january?start=2026-01-01T00%3A00&select=2026-01-18T10%3A00,71,77,5,0.9
2026-01-15,For Families,5,FREE GUNPLA Build Day,4-smart-picks-families-love,https://www.facebook.com/events/817659214623946/,31,34,5,0.7
2026-01-15,For Couples,1,Vaughan Flavours – Winter Edition City-wide winter food festival showcasing diverse local flavours and special menus.,4-smart-picks-families-love,https://www.vaughan.ca/news/reserve-your-table-vaughan-flavours-winter-edition,65,69,4,0.875
2026-01-15,For Couples,3,Start Playing Catchball!,4-smart-picks-families-love,https://www.catchball.ca/about,25,27,4,0.625
2026-01-15,For Couples,4,Speed Dating (wide-range ages),4-smart-picks-families-love,https://www.facebook.com/events/876695948427632/,24,25,4,0.375
2026-01-15,For Couples,5,An Act of Grace by John Muggleton,4-smart-picks-families-love,https://app.arts-people.com/index.php?ticketing=cclub,10,11,4,0.125
2026-01-15,For Golden Age Readers,1,‍♂️ Bunny Yoga Gentle yoga session featuring playful bunnies creating joy and calming moments.,4-smart-picks-families-love,https://allevents.in/vaughan/bunny-yoga-by-yoga-kawa-vaughan/100001978974883148,21,22,5,0.5
2026-01-15,For Golden Age Readers,2,"How Prepared Are You? Discover Peace of Mind (FREE) Informational session focused on planning, preparedness, and personal peace of mind",4-smart-picks-families-love,https://www.facebook.com/events/852832217735385/,10,10,5,0.1
2026-01-15,For Golden Age Readers,3,‍🍳 Life After Fifty-Five Retirees Luncheon,4-smart-picks-families-love,https://www.facebook.com/events/1544370496835771/,22,22,5,0.7
2026-01-15,For Golden Age Readers,4,2026 - The Updated Senior Discounts,4-smart-picks-families-love,"https://www.seniorliving.org/finance/senior-discounts/#:~:text=AARP%20member-,Hotel%20and%20Rental%20Car%20Senior%20Discounts,Payless%20Car%20Rental",50,52,5,0.9
2026-01-15,For Golden Age Readers,5,️ Sip and Paint (just $35),4-smart-picks-families-love,https://www.pinotspalette.com/woodbridge/event/877724,14,14,5,0.3
2026-01-22,For Families,1,"Vaughan Bird Show Live parrots fly, talk, and perform tricks in a family-friendly show. See Show",5-inviting-spots-easy-brunch,https://www.eventbrite.com/e/vaughan-bird-show-saturday-january-24-300-pm-tickets-1980670583032,57,62,5,0.7
2026-01-22,For Families,2,Stuffed Animal Sleepover(Free) Drop off a stuffed friend for a cozy library sleepover adventure.,5-inviting-spots-easy-brunch,https://allevents.in/vaughan/stuffed-animal-sleepover-kleinburg-library/100001978846636559,37,42,5,0.5
2026-01-22,For Families,3,Matilda the Musical,5-inviting-spots-easy-brunch,https://bellvue.ticketsauce.com/e/matilda,28,30,5,0.1
2026-01-22,For Families,4,Vaughan New Year’s Levee,5-inviting-spots-easy-brunch,https://www.vaughan.ca/news/kick-2026-style-vaughans-new-years-levee,58,70,5,0.9
2026-01-22,For Families,5,Work at Summer Camp – Free Info Session (NYCS),5-inviting-spots-easy-brunch,https://www.jvstoronto.org/workshop-calendar/nycs-work-at-summer-camp-information-session/,32,36,5,0.3
2026-01-22,For Couples,1,Sip & Savour: Vaughan - Exclusive Event! Romantic hands-on cocktail and cooking experience for a couple.,5-inviting-spots-easy-brunch,https://thechefupstairs.com/products/vaughan-exclusive-event-sip-and-savour-a-mixology-and-cooking-experience-la-dolce-vita-cost-is-per-pair?start=2026-01-01T00%3A00&select=2026-01-29T18%3A00,41,42,5,0.9
2026-01-22,For Couples,2,"Israeli Party @ LUNA LOUNGE Night party featuring music, dancing, and a high-energy nightlife atmosphere.",5-inviting-spots-easy-brunch,https://www.facebook.com/events/805775625851818/,29,32,5,0.7
2026-01-22,For Couples,3,Lennon Live – a spectacular live concert,5-inviting-spots-easy-brunch,https://allevents.in/vaughan/lennon-live-from-beatle-to-legend-thornhill-on/200029066849723,26,26,5,0.5
2026-01-22,For Couples,4,Vaughan Speed Dating (Ages 32–45),5-inviting-spots-easy-brunch,https://allevents.in/vaughan/vaughan-speed-dating-ages-32-45-mens-spots-sold-out-tickets/80003086494094,23,24,5,0.3
2026-01-22,For Couples,5,Start Playing Catchball!,5-inviting-spots-easy-brunch,https://www.catchball.ca/about,22,23,5,0.1
2026-01-22,For Golden Age Readers,1,"Brunch at Ravine Café - 50+ Social brunch meetup at a cozy, well-loved café.",5-inviting-spots-easy-brunch,https://www.meetup.com/north-york-55-womens-group/events/312785386/,57,59,5,0.9
2026-01-22,For Golden Age Readers,2,"Free Self-Empowerment Course Simple daily practices to feel calmer, stronger, and more balanced.",5-inviting-spots-easy-brunch,https://allevents.in/vaughan/free-vaughan-education-course-self-empowerment-in-21-days-for-life/100001977194936279,24,25,5,0.4
2026-01-22,For Golden Age Readers,3,55+ Lunch Program & Bingo Popular lunch program returns with entertainment and Bingo.,5-inviting-spots-easy-brunch,https://anc.ca.apm.activecommunities.com/richmondhill/activity/search/detail/132565?onlineSiteId=0&from_original_cui=true,39,42,5,0.7
2026-01-22,For Golden Age Readers,4,️ Sunday Sip & Create,5-inviting-spots-easy-brunch,https://visitvaughan.ca/calendar/event/sunday-sip-and-create-1/,24,25,5,0.4
2026-01-22,For Golden Age Readers,5,Kitten Yoga (Devon Rex Edition),5-inviting-spots-easy-brunch,https://allevents.in/vaughan/kitten-yoga-by-yoga-kawa-vaughan-devon-rex/100001978975415741,20,21,5,0.1
2026-01-29,For Families,1,"Junior Lunar New Year Market Celebrate Lunar New Year with food, culture, and festive activities. Celebrate with Juniors!",5-valentine-s-day-event-picks,https://www.facebook.com/events/1240061507983083/,29,32,5,0.5
2026-01-29,For Families,2,Charcuterie Board Making Teen girls create fruit charcuterie boards together.,5-valentine-s-day-event-picks,https://www.facebook.com/events/920691317198163,19,20,5,0.3
2026-01-29,For Families,3,Competitive Showcase - Dance Performances,5-valentine-s-day-event-picks,https://tickets.cityplayhouse.ca/event/655:598/655:800/,13,14,5,0.1
2026-01-29,For Families,4,Free Paper Roses Valentine’s Day Cards Workshop,5-valentine-s-day-event-picks,https://www.eventbrite.ca/e/paper-roses-valentines-day-cards-at-staples-calgary-south-store-62-tickets-1978181939432,38,39,5,0.9
2026-01-29,For Families,5,Fun Indoor Nerf Battle Event,5-valentine-s-day-event-picks,https://www.facebook.com/events/928366326425170/,31,32,5,0.7
2026-01-29,For Couples,1,"️ Craft & Taste Market – Valentine’s Edition Handmade gifts, treats, and cozy browsing for Valentine’s family weekend fun. Browse Local Best",5-valentine-s-day-event-picks,https://www.facebook.com/events/4551488028412596,24,27,5,0.4
2026-01-29,For Couples,2,"Dinner & Live Music at Aura Restaurant (highly-rated event) Italian dinner night with live jazz music, dancing, and social vibes.",5-valentine-s-day-event-picks,https://www.meetup.com/la-dolce-vita-italian-dinner-group-50-plus-vaughan/events/312831142/,49,50,5,0.9
2026-01-29,For Couples,3,Valentine’s Day Chocolate Workshop,5-valentine-s-day-event-picks,https://www.facebook.com/events/1440290600788619/,24,27,5,0.4
2026-01-29,For Couples,4,Vaughan Flavours Dining Experience,5-valentine-s-day-event-picks,https://www.vaughan.ca/news/book-now-vaughan-flavours-winter-edition,28,30,5,0.7
2026-01-29,For Couples,5,‍🍳💞 Food Lover’s Valentine’s Day (Couples Cooking Class),5-valentine-s-day-event-picks,https://thechefupstairs.com/products/vaughan-food-lovers-valentines-day-tasting-menu-2026-priced-per-couple?start=2026-02-01T00%3A00&select=2026-02-13T18%3A30,18,19,5,0.1
2026-01-29,For Golden Age Readers,1,Reboot Your Love Life Online intro session for singles over 50 seeking clarity.,5-valentine-s-day-event-picks,https://www.meetup.com/reboot-your-love-life-after-50/events/312505161/?eventOrigin=group_similar_events,5,6,5,0.5
2026-01-29,For Golden Age Readers,2,Makers With a Cause Volunteer workshop creating birthday kits for families in need.,5-valentine-s-day-event-picks,https://www.vaughanpl.info/programs/view/3299,10,11,5,0.9
2026-01-29,For Golden Age Readers,3,Dot Art Workshop at Craft Food Market,5-valentine-s-day-event-picks,https://www.eventbrite.ca/e/dot-art-workshop-at-the-craft-food-market-tickets-1980688042253,4,4,5,0.3
2026-01-29,For Golden Age Readers,4,️ Emerging Directions,5-valentine-s-day-event-picks,https://www.facebook.com/events/1596180651514401/,2,2,5,0.1
2026-01-29,For Golden Age Readers,5,️ Valentine’s Candle Making Workshop,5-valentine-s-day-event-picks,https://www.facebook.com/events/1438504931051156/,9,11,5,0.7
2026-02-05,For Families,1,"Vaughan Celebrates Winterfest Two-day ONLY, winter festival with rides, activities, giveaways indoors and outdoors. See Details",7-events-going-viral-now,https://visitvaughan.ca/calendar/event/vaughan-celebrates-winterfest/,55,58,5,0.7
2026-02-05,For Families,2,Kids’ Night Out: Valentine’s Day Supervised kids evening with games crafts snacks and outdoor fun.,7-events-going-viral-now,https://www.vaughan.ca/upcoming-events/kids-night-out-valentines-day,32,33,5,0.1
2026-02-05,For Families,3,Celebrate Lunar New Year at Vaughan Mills,7-events-going-viral-now,https://www.vaughanmills.com/events/celebrate-the-year-of-the-horse-lunar-new-year-at-vaughan-mills/,60,63,5,0.9
2026-02-05,For Families,4,Mini-Makers,7-events-going-viral-now,https://markham.bibliocommons.com/v2/events?series=68fbe0cd75911f28001a2513,34,37,5,0.3
2026-02-05,For Families,5,Family Paint Party Guided Valentine themed painting session for families tweens teens adults.,7-events-going-viral-now,https://www.eventbrite.com/e/family-paint-party-tickets-1980593861556?aff=ebdssbdestsearch,38,43,5,0.5
2026-02-05,For Couples,1,"Wella Takeover Day: Woodbridge One-day beauty brand takeover featuring demos, discounts, and professional product education.",7-events-going-viral-now,https://www.facebook.com/events/4402430873310529/,22,23,4,0.875
2026-02-05,For Couples,2,"“In Love” – Valentine’s Evening Music That Heals Live romantic music evening focused on connection, emotion, and healing vibes.",7-events-going-viral-now,https://www.universe.com/events/in-love-valentine-s-evening-music-that-heals-the-soul-tickets-KVHSYL?ref=share-widget-buffer,16,16,4,0.375
2026-02-05,For Couples,3,Pickleplex Fun,7-events-going-viral-now,https://pickleplexclub.ca/vaughan/,18,19,4,0.625
2026-02-05,For Couples,5,️ Crafted Love Gift Making Workshop,7-events-going-viral-now,https://www.eventbrite.ca/e/crafted-love-a-gift-making-experience-perfume-candle-gift-set-workshop-tickets-1976669390357,10,10,4,0.125
2026-02-05,For Golden Age Readers,1,Girls Nite Out Comedy and entertainment night celebrating women friendship laughter together live.,7-events-going-viral-now,https://flatomarkhamtheatre.ca/Online/default.asp?BOparam%3A%3AWScontent%3A%3AloadArticle%3A%3Apermalink=girls-nite&BOparam%3A%3AWScontent%3A%3AloadArticle%3A%3Acontext_id=,24,25,5,0.9
2026-02-05,For Golden Age Readers,2,"Healing Day – Up to 50% Off Healings Wellness day offering discounted holistic treatments, consultations, and restorative health sessions.",7-events-going-viral-now,https://www.facebook.com/events/897451666184540/,9,9,5,0.3
2026-02-05,For Golden Age Readers,3,Knitting Circle,7-events-going-viral-now,https://markham.bibliocommons.com/events/6914e38cfbf38a2800235d0e,12,12,5,0.6
